domain,title,business_name,country,seo_score,tech_spend,crawled_at,technologies
kingscollege.edu.np,King's College Nepal,,NPL,67,383387,2026-09-13T17:25:09.350745317Z,"['34SP.com', '501c3 Status Nonprofit', 'AAPT', 'AWS WAF Challenge', 'Adult Content', 'Apture Linking Platform', 'Apyl', 'Aruba', 'CCSI', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Corporate Governance and Regulatory Compliance', 'DAV', 'DC74', 'Ethy', 'Express', 'Federal Deposit Insurance Corporation', 'Financial Services Guide', 'Fireblade', 'GZIP Module', 'Google My Business', 'Gumlet', 'HHVM', 'HMDG', 'Hexo', 'HigherEducation', 'IPFS', 'Idaq', 'InitiativeS', 'Instagram Follow Button', 'Investor Relations', 'K2F', 'KVH', 'M247', 'NFOrce Internet', 'Nationwide Mortgage Licensing System and Registry', 'Next.js', 'No-Q', 'O2MC Dimml', 'ON24', 'Onyx Internet', 'PHP', 'Paessler', 'Perl', 'Phew', 'Pleroma', 'Python', 'QUIC', 'SKWID', 'SMC', 'Silicon Valley Web Hosting', 'Subversion', 'UTF-8', 'Underscores', 'University or College', 'Unix', 'Visx', 'Vvveb', 'W3 Total Cache', 'YouTube', 'Zope']"
personalbrandedsites.com,Personal Branded Sites,,USA,77,240,2026-09-13T17:25:09.345991905Z,"['Content Delivery Network', 'GitHub Hosting', 'Next.js', 'Perl', 'Pleroma', 'Radix UI', 'Tailwind CSS', 'UTF-8', 'Vercel', 'YouTube', 'shadcn ui']"
bmxboys.bio,"@bmxboys | www.youtube.com, Instagram | Beacons",,,62,2610,2026-09-13T17:25:09.330728Z,"['Alternate Protocol', 'Beacons', 'GZIP Module', 'Google Cloud', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'PWA', 'Subversion', 'UTF-8', 'YouTube']"
madnydigitalservices.com,Computer & Digital Services Calgary | Software & Web Development | Madny Digital,Madny Digital Services,CAN,77,38932,2026-09-13T17:25:09.326461741Z,"['AWS WAF Challenge', 'Apture Linking Platform', 'Better Lead Generation Services', 'Content Delivery Network', 'DAV', 'Fireblade', 'GitHub Hosting', 'Google My Business', 'Instagram Follow Button', 'Interchange', 'Line2', 'Microdata for Google Shopping', 'NFOrce Internet', 'Neighborhoods', 'Next.js', 'Perl', 'Prospective', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
simydevlabs.com,Custom Software Development in the Twin Cities | Simy Dev,,,67,15000,2026-09-13T17:25:09.322693805Z,"['Apture Linking Platform', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Web Analytics', 'Content Delivery Network', 'Fireblade', 'Free Call', 'Microdata for Google Shopping', 'Next.js', 'Perl', 'Tailwind CSS', 'UTF-8', 'shadcn ui']"
cleabespokeliving.com,@CleaThomasset | Linktree,,GBR,87,15671,2026-09-13T17:25:09.31986264Z,"['Alternate Protocol', 'Cloudflare', 'Coming Soon Page', 'Content Delivery Network', 'DC74', 'Fastly', 'GZIP Module', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Customer Reviews', 'Google Font API', 'Google Maps', 'Google My Business', 'Instagram Follow Button', 'Kitco', 'Linktree', 'Microdata for Google Shopping', 'Next.js', 'Nginx', 'Ntent', 'PWA', 'Pleroma', 'QUIC', 'Rakuten Affiliate', 'SiteW', 'Superfiliate', 'Tailwind CSS', 'UTF-8', 'WhatsApp Sharing', 'YouTube', 'shadcn ui']"
neilwalter.dev,Neil Walter - Portfolio,,,52,200,2026-09-13T17:25:09.316433674Z,"['AWS WAF Challenge', 'Content Delivery Network', 'Express', 'GitHub Hosting', 'Next.js', 'Pleroma', 'Python', 'Tailwind CSS', 'UTF-8', 'Vercel']"
speaudit.com,SPE AUDIT — Cryptographic Integrity Verification for Digital Evidence & AI Outputs,,ARG,87,2680,2026-09-13T17:14:25.548438436Z,"['Apache', 'Content Delivery Network', 'GitHub Hosting', 'Google', 'Google Cloud DNS', 'Google Font API', 'Microdata for Google Shopping', 'Next.js', 'Python', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
molendesports.com,Molende Sports,,,47,500,2026-09-13T17:14:25.533639921Z,"['Content Delivery Network', 'Instagram Follow Button', 'NFOrce Internet', 'Next.js', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'Vercel', 'YouTube']"
matrioska.io,Matrioska — Data First Software,,,47,120,2026-09-13T17:14:25.532156485Z,"['Content Delivery Network', 'Express', 'Hugging Face Space', 'Next.js', 'Tailwind CSS', 'UTF-8', 'Vercel']"
annettomcy.com,Annet Tomcy | Portfolio,,,52,200,2026-09-13T17:14:25.52321879Z,"['AWS WAF Challenge', 'Content Delivery Network', 'GitHub Hosting', 'InitiativeS', 'Next.js', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
nicolasbarreracaicedo.com,Nicolas Barrera C.,,CAN,67,2668,2026-09-13T17:14:25.521369013Z,"['Airtable', 'Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Netlify', 'Next.js', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'shadcn ui']"
resonatedance.com,Resonate | Nashville Events & Vinyl Nights,,USA,87,240,2026-09-13T17:14:25.519226195Z,"['Content Delivery Network', 'Instagram Follow Button', 'Next.js', 'QUIC', 'Tailwind CSS', 'The Deck', 'UTF-8', 'Vercel', 'YouTube', 'shadcn ui']"
davidcastilloalvarado.com,DavidCastillo,,SWE,65,41340,2026-09-13T17:06:33.875690318Z,"['AWS WAF Challenge', 'Angular', 'Apache', 'DAV', 'GZIP Module', 'GitHub Hosting', 'Google', 'Google Cloud', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Retail Product Discovery', 'Instagram Follow Button', 'NFOrce Internet', 'Next.js', 'Open edX', 'Python', 'Styled Components', 'UTF-8', 'University or College', 'YouTube']"
arvester.eu,Arvester,,BEL,77,76428,2026-09-13T17:06:33.863344109Z,"['AWS WAF Challenge', 'Content Delivery Network', 'KVH', 'Next.js', 'QUIC', 'Sanity', 'UTF-8', 'University or College', 'Vercel', 'Vignette OpenText']"
liveincedarpark.com,Living in Cedar Park | Austin Area Guide | Living in Austin,,,77,37432,2026-09-13T17:06:33.849539551Z,"['AWS WAF Challenge', 'Amazon CloudFront', 'Calendly', 'CloudFront', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Turnstile', 'Cloudflare Web Analytics', 'Content Delivery Network', 'Fireblade', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Headless UI', 'Instagram Follow Button', 'Medium', 'Microdata for Google Shopping', 'Microsoft Clarity', 'Neighborhoods', 'Next.js', 'Pixabay', 'Prospective', 'QUIC', 'Sentry', 'Sitelinks Search Box', 'Tailwind CSS', 'UTF-8', 'YouTube', 'shadcn ui']"
playsomething.app,PlaySomething,,PRK,67,240,2026-09-13T17:06:33.845120433Z,"['Alternate Protocol', 'Content Delivery Network', 'Google My Business', 'Google Play', 'Microdata for Google Shopping', 'Next.js', 'Pico CSS', 'Pleroma', 'Twitter Ads', 'UTF-8', 'Vercel']"
primelivinglodge.co.uk,Prime Living Lodge,,CAN,67,15240,2026-09-13T17:06:33.836501349Z,"['AWS WAF Challenge', 'Content Delivery Network', 'Next.js', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'Vercel']"
weddingprepped.com,Wedding Prepped - Create Beautiful Wedding Websites,Wedding Prepped,,77,240,2026-09-13T17:06:33.835392748Z,"['Apture Linking Platform', 'Content Delivery Network', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'PWA', 'Pleroma', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vercel']"
jlxacademy.com,JLX Academy,,,62,240,2026-09-13T17:06:33.834295666Z,"['Content Delivery Network', 'Express', 'Instagram Follow Button', 'Next.js', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
willdennis.com,Will Dennis | Projects & Blog,,,47,,2026-09-13T17:06:33.830043689Z,"['Content Delivery Network', 'GitHub Hosting', 'Instagram Follow Button', 'Next.js', 'Pleroma', 'UTF-8', 'Vercel', 'YouTube']"
zeeva.studio,ZEEVA™ Studio,,BRA,65,15240,2026-09-13T16:55:32.209563039Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Apture Linking Platform', 'Content Delivery Network', 'Instagram Follow Button', 'Next.js', 'Radix UI', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
pingpong.house,핑퐁 주식회사,,,67,100960,2026-09-13T16:55:32.198764141Z,"['Content Delivery Network', 'Content Square', 'Google Analytics', 'Google Related Website Sites', 'Google Tag Manager', 'Instagram Follow Button', 'Next.js', 'Notion', 'PWA', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'Vercel', 'YouTube']"
so-asano.com,So Asano's Just Another Garbage,,,52,,2026-09-13T16:55:32.179451829Z,"['Content Delivery Network', 'Discord', 'GitHub Hosting', 'Next.js', 'UTF-8', 'Vercel']"
shopos.ai,ShopOS — The deployment team brands trust,ShopOS,,77,48040,2026-09-13T16:55:32.174783978Z,"['3 Products', 'Alternate Protocol', 'Content Delivery Network', 'Google Analytics', 'Google Tag Manager', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'RM Education', 'Tailwind CSS', 'UTF-8', 'Vercel', 'Vignette OpenText', 'shadcn ui']"
krvydeephytnise.com,"@krvydeephytnise | Baby Registry 👶🏽🎀, Denise lost 69 | Beacons",,,37,244,2026-09-13T16:55:32.156011509Z,"['Alternate Protocol', 'Amazon Widgets', 'Beacons', 'GZIP Module', 'Google Cloud', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'PWA', 'Subversion', 'UTF-8', 'Unsplash', 'YouTube']"
ironkite.io,IronKite — Run Your Trades Business From Your Phone,IronKite,,67,1740,2026-09-13T16:43:26.159231677Z,"['Content Delivery Network', 'DAV', 'Microdata for Google Shopping', 'NFOrce Internet', 'Next.js', 'Pleroma', 'QUIC', 'Say what', 'Tailwind CSS', 'UTF-8', 'Vercel']"
maruthicoffeecompany.com,Home - maruthi coffee company,,,55,20000,2026-09-13T16:42:26.769331544Z,"['Content Delivery Network', 'Instagram Follow Button', 'Material-UI', 'Netlify', 'Next.js', 'ON24', 'Pleroma', 'UTF-8']"
mailbigthink.com,Small Business Loans & Online Funding | Big Think Capital,,USA,82,71536,2026-09-13T16:42:26.756080981Z,"['AWS WAF Challenge', 'ByteDance', 'Calendly', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Turnstile', 'Content Delivery Network', 'Crisp', 'DoubleClick Bid Manager', 'Drift', 'Facebook Reseller', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'Hubspot', 'Instagram Follow Button', 'Intercom', 'LinkedIn Pixel', 'LiveChat', 'LiveChat Monitoring', 'Microdata for Google Shopping', 'Microsoft Clarity', 'Next.js', 'Pico CSS', 'QUIC', 'Sitelinks Search Box', 'Trustpilot Reviews for WordPress', 'Twitter Ads', 'UTF-8', 'Vercel', 'Zendesk Embeddables', 'reCAPTCHA']"
drreneeholistic.com,Dr. Renee McSwain | Empowered Leaders. Whole Humans.,,USA,77,15000,2026-09-13T16:42:26.732162157Z,"['Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Express', 'Fireblade', 'Instagram Follow Button', 'Next.js', 'Pleroma', 'QUIC', 'Tailwind CSS', 'UTF-8', 'University or College', 'YouTube', 'shadcn ui']"
berkaynayman.com,Berkay Nayman | Software Developer,,,62,468,2026-09-13T16:33:05.721540405Z,"['Content Delivery Network', 'Express', 'GitHub Hosting', 'Netlify', 'Next.js', 'Nginx', 'Pleroma', 'Python', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vercel']"
techxgraphics.net,Tech And Graphics — Design & Development Studio in Lilongwe,Tech And Graphics,MWI,82,,2026-09-13T16:33:05.719250275Z,"['Alternate Protocol', 'Apture Linking Platform', 'Content Delivery Network', 'GZIP Module', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'Python', 'Tailwind CSS', 'UTF-8', 'WhatsApp Sharing', 'shadcn ui']"
idealotoshop.com,"Ideal Otomotiv | Sunroof, VANOS & Mirror Repair Parts",,JPN,92,17187,2026-09-13T16:33:05.706946109Z,"['Alternate Protocol', 'Cloudflare', 'Content Delivery Network', 'Express', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Fireblade', 'Google Analytics', 'Google Tag Manager', 'IcoMoon', 'Ikas', 'Instagram Follow Button', 'Microdata for Google Shopping', 'NFOrce Internet', 'Next.js', 'Perl', 'Pleroma', 'QUIC', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'YouTube', 'eLand']"
wagtailsharrogate.vet,Wagtails Veterinary Centre,,,87,240,2026-09-13T16:33:05.705116001Z,"['Content Delivery Network', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vercel', 'Wagtail CMS', 'shadcn ui']"
bunnyrainbow.org,Bunny Rainbow,,,57,160,2026-09-13T16:33:05.705669755Z,"['Adult Content', 'Alternate Protocol', 'Beacons', 'Coming Soon Page', 'GZIP Module', 'Google Cloud', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Nationwide Mortgage Licensing System and Registry', 'Next.js', 'OnlyFans', 'PWA', 'Subversion', 'Telegram', 'Twitter Ads', 'UTF-8', 'YouTube']"
acraftydesigncompanyfl.com,A Crafty Design Company | Premium Brand & Web Design,,USA,72,240,2026-09-13T16:33:05.699075832Z,"['Apture Linking Platform', 'Better Lead Generation Services', 'Content Delivery Network', 'Next.js', 'QUIC', 'Radix UI', 'Tailwind CSS', 'UTF-8', 'Vercel']"
osb-engineering.ba,OSB Engineering & IT,,BIH,67,23220,2026-09-13T16:33:05.687138849Z,"['AWS WAF Challenge', 'Content Delivery Network', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Next.js', 'Subversion', 'UTF-8', 'Vector Internet Services', 'Vercel', 'Visual Studio']"
suryajillellamudi.com,Surya Jillellamudi,,,52,,2026-09-13T16:33:05.683713469Z,"['Content Delivery Network', 'GitHub Hosting', 'Instagram Follow Button', 'Medium', 'Next.js', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'Vercel']"
marelab.in,Marelab Services,,IND,67,39192,2026-09-13T16:33:05.678894008Z,"['AWS WAF Challenge', 'Calendly', 'Cloudinary', 'Content Delivery Network', 'DAV', 'GZIP Module', 'Google Analytics', 'Google Tag Manager', 'Instagram Follow Button', 'KVH', 'Next.js', 'Nginx', 'QUIC', 'Tailwind CSS', 'Tawk', 'UTF-8', 'Ubuntu', 'shadcn ui']"
lokensushi.no,Løken Sushi Wok,,NOR,52,,2026-09-13T16:22:19.543672866Z,"['Content Delivery Network', 'Facebook Embedded Posts', 'Google My Business', 'Next.js', 'Pleroma', 'UTF-8', 'Vercel']"
devshift.dev,DevShift App,,THA,42,,2026-09-13T16:22:19.541847146Z,"['Content Delivery Network', 'GitHub Hosting', 'Netlify', 'Next.js', 'Pleroma', 'Tailwind CSS', 'UTF-8']"
unmatchedtraining.com,UNMATCHED TRAINING DIVISION,,,62,16140,2026-09-13T16:22:19.534982856Z,"['AWS WAF Challenge', 'Content Delivery Network', 'Framer Sites', 'Google Related Website Sites', 'Instagram Follow Button', 'Next.js', 'Ntent', 'Tailwind CSS', 'Telegram', 'UTF-8', 'Vercel', 'shadcn ui']"
rpsu.ac.bd,R. P. Shaha University,,EGY,77,720,2026-09-13T16:22:19.520399361Z,"['Alternate Protocol', 'Facebook Embedded Posts', 'GZIP Module', 'Google Analytics', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'Instagram Follow Button', 'Next.js', 'Pleroma', 'QUIC', 'Tailwind CSS', 'UTF-8', 'University or College', 'YouTube', 'shadcn ui']"
dkajatax.com,DKAJ Tax & Financial | Tax Services London Ontario,,GBR,87,15240,2026-09-13T16:22:19.502304177Z,"['AWS WAF Challenge', 'Adult Content', 'Content Delivery Network', 'Financial Services Guide', 'Google My Business', 'Instagram Follow Button', 'Next.js', 'QUIC', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'Vercel', 'shadcn ui']"
codekoan.in,"CodeKoan - Master Coding, Secure Your Future",,,87,17680,2026-09-13T16:22:19.493273745Z,"['501c3 Status Nonprofit', 'AWS WAF Challenge', 'Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'Pleroma', 'Sitelinks Search Box', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'University or College', 'Vercel', 'shadcn ui']"
24techdesign.com,"Websites, Mobile Apps & POS Solutions for Restaurants | 24TechDesign",24TechDesign,USA,82,240,2026-09-13T16:22:19.493418343Z,"['Content Delivery Network', 'Google Maps', 'Google My Business', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Neighborhoods', 'Next.js', 'PWA', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'Vercel', 'WhatsApp Sharing', 'YouTube', 'shadcn ui']"
trxsol.com,TRX Sol - Professional Website Design & Development Company | India and USA,TRX Sol,USA,92,19560,2026-09-13T16:10:15.864264796Z,"['Apture Linking Platform', 'Call to Visit', 'Content Delivery Network', 'Fireblade', 'Google Customer Reviews', 'Google Related Website Sites', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'Pleroma', 'Radix UI', 'Sitelinks Search Box', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'Vercel', 'Yandex Hosting', 'shadcn ui']"
munnamaharaj.com,Munna Maharaj | Luxury Catering & Bespoke Culinary Experiences,,FRA,67,20000,2026-09-13T16:10:15.860788547Z,"['501c3 Status Nonprofit', 'Instagram Follow Button', 'M247', 'Next.js', 'QUIC', 'Tailwind CSS', 'shadcn ui']"
dgc.rocks,The Digital Gardening Collective,,,55,,2026-09-13T16:10:15.855002299Z,"['Chakra UI', 'Content Delivery Network', 'Next.js', 'Product Hunt', 'Twitter Ads', 'UTF-8', 'Vercel']"
letssaleaway.com,Sample Page,,,62,1540,2026-09-13T16:10:15.846409632Z,"['Apture Linking Platform', 'DAV', 'Express', 'GZIP Module', 'Google Cloud DNS', 'Google Font API', 'NFOrce Internet', 'Next.js', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'Way', 'jsDelivr']"
natgas.app,US Natural Gas Weather Forecasts: GEFS & ECMWF EPS | NatgasApp,,GBR,67,,2026-09-13T16:10:15.828227546Z,"['GZIP Module', 'Google Analytics', 'Google Tag Manager', 'Microdata for Google Shopping', 'Next.js', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'shadcn ui']"
estudiocactus.com,"Stowlog: Safety, Security & Compliance Management Software",Stowlog,ZAF,82,21290,2026-09-13T16:01:14.101844107Z,"['AWS WAF Challenge', 'Alternate Protocol', 'App Store', 'Content Delivery Network', 'Corporate Governance and Regulatory Compliance', 'Google Analytics', 'Google My Business', 'Google Play', 'Google Related Website Sites', 'Google Tag Manager', 'Microdata for Google Shopping', 'Next.js', 'No-Q', 'QUIC', 'Smart App Banner', 'Tailwind CSS', 'Thank You', 'UTF-8', 'Vector Internet Services', 'Vercel', 'shadcn ui']"
sarahteagansocialmedia.com,@sarahteagansocialmedia | Tiktok profile | Beacons,,,37,347,2026-09-13T16:01:14.082670684Z,"['Alternate Protocol', 'Apture Linking Platform', 'Beacons', 'GZIP Module', 'Google Cloud', 'Google Cloud DNS', 'Google Cloud Storage', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'PWA', 'Subversion', 'Thank You', 'UTF-8', 'Unsplash']"
lilyylee.com,MeowLily,,USA,77,17734,2026-09-13T16:01:14.069162088Z,"['Alternate Protocol', 'Apture Linking Platform', 'Beacons', 'Endis', 'GZIP Module', 'Google Cloud', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'PWA', 'UTF-8', 'Unsplash', 'YouTube', 'shadcn ui']"
tiktokme.app,TikTok Without Watermark for Free | Tiktokme Downloader,,,62,15039,2026-09-13T16:01:14.044670082Z,"['Alternate Protocol', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Web Analytics', 'Coming Soon Page', 'Express', 'Fireblade', 'Google Adsense', 'Google Funding Choices', 'Google Matched Content', 'Google Reseller', 'Next.js', 'Pleroma', 'QUIC', 'Subversion', 'Tailwind CSS', 'UTF-8', 'shadcn ui']"
vinceleonel.store,"@vinceleonel | Tiktok, Vince Official Site Clothes for | Beacons",,,62,2610,2026-09-13T16:01:14.04158979Z,"['Alternate Protocol', 'Beacons', 'GZIP Module', 'Google Cloud', 'Microdata for Google Shopping', 'Nationwide Mortgage Licensing System and Registry', 'Next.js', 'PWA', 'Subversion', 'UTF-8']"
design-code.studio,Design Code Studio – Architectural firm with multidisciplinary team,Design Code Studio – Architectural firm with multidisciplinary team ,THA,72,1188,2026-09-13T16:01:14.040517874Z,"['Alternate Protocol', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Web Analytics', 'Content Delivery Network', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'Oddle', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'shadcn ui']"
nahalhz.com,nahal — comp neuro × ml,,CAN,72,16740,2026-09-13T15:49:26.152059758Z,"['AWS WAF Challenge', 'Content Delivery Network', 'GitHub Hosting', 'NFOrce Internet', 'Next.js', 'Python', 'Tailwind CSS', 'UTF-8', 'University or College', 'Vercel']"
vibemovie.app,VibeMovie - Discover Movies. Feel the Vibe.,,,57,,2026-09-13T15:47:48.551556567Z,"['Content Delivery Network', 'GitHub Hosting', 'Google My Business', 'Google Play', 'Next.js', 'Pleroma', 'Radix UI', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'Vercel', 'shadcn ui']"
vbion.ca,VBION — Technology. Data. Brand. Strategy.,VBION Software Solutions,USA,82,15000,2026-09-13T15:47:48.533172479Z,"['AWS WAF Challenge', 'GZIP Module', 'GitHub Hosting', 'Google Maps', 'Google My Business', 'Microdata for Google Shopping', 'Next.js', 'Nginx', 'PWA', 'Pleroma', 'QUIC', 'Sitelinks Search Box', 'Tailwind CSS', 'shadcn ui']"
natkhatflavors.com,Natkhat Flavors – Indian restaurant Dripping Springs,Natkhat Flavors,IND,82,32400,2026-09-13T15:47:48.531592356Z,"['Alternate Protocol', 'Amazon', 'Amazon CloudFront', 'CloudFront', 'Content Delivery Network', 'Cookies and You', 'Express', 'GZIP Module', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'Headless UI', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'Nginx', 'Ntent', 'PWA', 'QUIC', 'Tailwind CSS', 'The Fresh', 'UTF-8', 'shadcn ui']"
jjdayspail.com,JJ Day Spa,,,52,405,2026-09-13T15:47:48.524034251Z,"['Amazon S3 CDN', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Line2', 'Netlify', 'Next.js', 'Pleroma', 'Storyblocks', 'UTF-8']"
granditude.com,AI eCommerce - Granditude.com,,SWE,87,2744,2026-09-13T15:47:48.513241099Z,"['Amazon WAF Blocked', 'Chakra UI', 'Content Delivery Network', 'FormSubmit', 'Google Cloud DNS', 'Google Cloud Storage', 'Instagram Follow Button', 'Next.js', 'PWA', 'Perl', 'Pico CSS', 'QUIC', 'UTF-8', 'Vercel', 'Wikinggruppen']"
agustinbautista.com,Agustin Bautista - Full Stack Developer,,,37,3,2026-09-13T15:47:48.494406922Z,"['Angular', 'Content Delivery Network', 'GitHub Hosting', 'Google Cloud DNS', 'Google Font API', 'Next.js', 'Styled Components', 'UTF-8', 'Vercel']"
thecreamselect.shop,The Clean Beauty Online Store | Oh My Cream,,,57,30078,2026-09-13T15:40:26.15650382Z,"['Aruba', 'Cloudflare', 'Drata', 'Express', 'Fireblade', 'GZIP Module', 'Google', 'Google Cloud DNS', 'Google Font API', 'Microdata for Google Shopping', 'Next.js', 'Pleroma', 'QUIC', 'SMC', 'Sitelinks Search Box', 'Subversion', 'Tailwind CSS', 'UTF-8', 'eLand', 'shadcn ui']"
instant-tech.com,Instant Tech — Enterprise Chat for Microsoft Teams,,,57,59,2026-09-13T15:38:17.160738315Z,"['Cornerstone', 'Next.js', 'QUIC', 'Radix UI', 'Tailwind CSS', 'Twitter Ads', 'YouTube', 'shadcn ui']"
boo-casino-win.com,Boo Casino Canada – Online Casino with Fast CAD Payouts,,,77,,2026-09-13T15:38:17.160507557Z,"['Amazon WAF Blocked', 'GZIP Module', 'Gambling Content', 'Google Analytics', 'Google Tag Manager', 'Next.js', 'Nginx', 'PWA', 'Pleroma', 'QUIC', 'UTF-8', 'Ubuntu']"
sistersouljas.live,@sistersouljas | Crowned by Fire: A Self-Defense | Beacons,,,62,17694,2026-09-13T15:38:17.143093813Z,"['Alternate Protocol', 'Beacons', 'Fireblade', 'GZIP Module', 'Google Cloud', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'PWA', 'Perl', 'Subversion', 'UTF-8', 'Unsplash', 'YouTube']"
evoltechgroup.com,EvolTech | AI & Full-Stack Technology Consulting | US & India,,,72,2400,2026-09-13T15:38:17.14204236Z,"['Apture Linking Platform', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Fastly', 'GZIP Module', 'GitHub Hosting', 'Google Tag Manager', 'Next.js', 'Pleroma', 'QUIC', 'UTF-8', 'shadcn ui']"
thebikeshopco.shop,The Bicycle Store | The Bike Shop,,ITA,72,18140,2026-09-13T15:31:26.15120421Z,"['Aruba', 'Cloudflare', 'Express', 'Fireblade', 'GZIP Module', 'Google', 'Google Cloud DNS', 'Google Font API', 'Microdata for Google Shopping', 'Next.js', 'Pleroma', 'QUIC', 'Shifter', 'Sitelinks Search Box', 'Subversion', 'Tailwind CSS', 'UTF-8', 'eLand', 'shadcn ui']"
saipience.app,Saipience · Understand Yourself Clearly,,,72,40279,2026-09-13T15:31:26.150496123Z,"['Coming Soon Page', 'Content Delivery Network', 'Financial Services Guide', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Next.js', 'QUIC', 'Tailwind CSS', 'Telegram', 'UTF-8', 'Vercel', 'Vignette OpenText', 'shadcn ui']"
impotsnc.com,Home Page,,CAN,82,636,2026-09-13T15:27:20.970344231Z,"['Cloudflare', 'Cloudflare Web Analytics', 'Digital Ocean Spaces', 'Envoy', 'Google My Business', 'Line2', 'Next.js', 'Pleroma', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Unsplash']"
artstarus.com,Art Starus,,,52,,2026-09-13T15:27:20.96591624Z,"['Content Delivery Network', 'Express', 'Financial Services Guide', 'Gambling Content', 'GitHub Hosting', 'Next.js', 'Pleroma', 'Python', 'Tailwind CSS', 'UTF-8', 'Vercel', 'YouTube', 'eLand', 'shadcn ui']"
smedbyekbacken.se,Smedby-Ekbacken Samfällighetsförening,,,57,,2026-09-13T15:27:20.963402283Z,"['Content Delivery Network', 'Next.js', 'Pleroma', 'QUIC', 'UTF-8', 'Vercel']"
st1-tech.com,Stone Sommers | St1 Tech,,,67,240,2026-09-13T15:27:20.963273449Z,"['Content Delivery Network', 'GitHub Hosting', 'Google Analytics', 'Google Tag Manager', 'Headless UI', 'Next.js', 'Pleroma', 'Python', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
