domain,title,business_name,country,seo_score,tech_spend,crawled_at,technologies
ubeyde.me,Ubeyde Emir Özdemir,,GBR,77,3168,2026-09-13T08:24:25.33917347Z,"['Content Delivery Network', 'Express', 'GitHub Hosting', 'Google', 'Google Cloud DNS', 'Google Font API', 'Heroku', 'Neighborhoods', 'Netlify', 'Ntent', 'Twitter Ads', 'UTF-8', 'University or College', 'jsDelivr']"
baseflow.fr,Baseflow® Studio - AI Automation & Web Development,Baseflow® Studio,FRA,72,4767,2026-09-13T08:24:25.33661379Z,"['CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Font Awesome', 'Google', 'Google Cloud DNS', 'Google Font API', 'Microdata for Google Shopping', 'Netlify', 'Seflow Italy', 'UTF-8']"
acemediatb.com,A.C.E. Media | Visual Storyteller,,USA,70,504,2026-09-13T08:10:30.851977538Z,"['Apture Linking Platform', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Express', 'Instagram Follow Button', 'Netlify', 'Pixieset', 'QUIC', 'UTF-8', 'Unsplash', 'YouTube']"
tensorsound.com,TensorSound — AI Voice Agents. Built for Your Industry.,,GBR,72,39447,2026-09-13T08:10:30.849244289Z,"['AWS WAF Challenge', 'Apture Linking Platform', 'Cloudflare', 'Coming Soon Page', 'Content Delivery Network', 'DAV', 'Google', 'Google Cloud DNS', 'Google Font API', 'NFOrce Internet', 'Netlify', 'QUIC', 'Tailwind CSS', 'UTF-8', 'Vimeo', 'Waveform Technology', 'shadcn ui']"
oliveodua.online,Olive Odua — Web Designer & Full-Stack Developer,,NGA,87,2767,2026-09-13T08:10:30.844023753Z,"['CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Font Awesome', 'Google', 'Google Cloud DNS', 'Google Font API', 'LiteSpeed', 'Netlify', 'PHP', 'Pico CSS', 'QUIC']"
arial.dev,Álvaro Rivas | Software engineer,,ESP,62,4228,2026-09-13T08:10:30.824662367Z,"['Astro', 'Cloudinary', 'Content Delivery Network', 'GitHub Hosting', 'Netlify', 'Tailwind CSS', 'To Top', 'Twitter Ads', 'UTF-8', 'shadcn ui']"
marilynthedogtamer.com,Marilyn the Dog Tamer — Balanced Dog Training in Utah,Marilyn the Dog Tamer,USA,67,228,2026-09-13T08:01:26.151098459Z,"['Astro', 'Content Delivery Network', 'DAV', 'Microdata for Google Shopping', 'Netlify', 'Tailwind CSS', 'UTF-8', 'shadcn ui']"
nagaruveatours.com,Naga Rüve — Experience Nagaland Beyond Travel,,IND,62,460,2026-09-13T08:01:26.151210718Z,"['Content Delivery Network', 'FormSubmit', 'Google Cloud DNS', 'Google Font API', 'Netlify', 'UTF-8', 'Web3Forms']"
perfecust.com,PERFECUST - Where Custom Meets Perfection,,,55,,2026-09-13T07:58:59.580142347Z,"['Amazon Widgets', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'DAV', 'Instagram Follow Button', 'Netlify', 'QUIC', 'UTF-8', 'jsDelivr']"
geonliving.com,Shaping Extraordinary | Geon,,AUS,67,2856,2026-09-13T07:58:59.575268369Z,"['Content Delivery Network', 'DatoCMS', 'Gatsby JS', 'Google Analytics', 'Google Tag Manager', 'Instagram Follow Button', 'Netlify', 'Tailwind CSS', 'UTF-8', 'Vimeo', 'shadcn ui']"
alpineshark.com,"Static IPs for Cloud Apps, AI Agents, and Automation | QuotaGuard",QuotaGuard,USA,82,238244,2026-09-13T07:58:59.567834032Z,"['AJAX Libraries API', 'Amazon', 'Amazon CloudFront', 'Apture Linking Platform', 'CloudFront', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Web Analytics', 'Content Delivery Network', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Related Website Sites', 'Google Tag Manager', 'Heroku', 'IcoMoon', 'Intellimize', 'Microdata for Google Shopping', 'Netlify', 'Pantheon', 'Plausible Analytics', 'Python', 'QUIC', 'Salesforce Hosted', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'University or College', 'WF Cookie Consent', 'YouTube']"
adamschulz.com,Tech on easy-mode,,,30,3,2026-09-13T07:48:14.174996142Z,"['Bulma', 'Content Delivery Network', 'Google Cloud DNS', 'Google Font API', 'Hugo', 'Netlify', 'UTF-8']"
thecubeinstitute.com,The Cube - Institute for Cambridge & Edexcel,,CAN,77,727,2026-09-13T07:48:14.165578657Z,"['Content Delivery Network', 'Elfsight', 'Font Awesome', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'Instagram Follow Button', 'Netlify', 'UTF-8', 'jsDelivr']"
prashilrajshrestha.com.np,Home,,NPL,65,15536,2026-09-13T07:48:14.154286507Z,"['AWS WAF Challenge', 'BootstrapMade', 'Content Delivery Network', 'Formspree', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Instagram Follow Button', 'Netlify', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'University or College', 'jQuery']"
schoolsalternative.com,Schools Alternative | Education and Visa Consulting,,BGD,55,228,2026-09-13T07:46:26.150883722Z,"['Content Delivery Network', 'Netlify', 'Netlify Forms', 'UTF-8', 'University or College']"
hkhedr.com,Haitham Khedr,,,62,5167,2026-09-13T07:35:22.394194829Z,"['Alternate Protocol', 'Bulma', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Fastly', 'Font Awesome', 'GZIP Module', 'GitHub Hosting', 'Google', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Microdata for Google Shopping', 'Netlify', 'QUIC', 'Twitter Ads', 'UTF-8', 'University or College', 'jQuery']"
problemathon.org,Problemathon,,LTU,77,2668,2026-09-13T07:35:22.392572635Z,"['Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Netlify', 'Next.js', 'Pleroma', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'University or College']"
lewhill2.com,Lewis Hill II - Synesthetic Creations,,,52,48,2026-09-13T07:35:22.388737408Z,"['Content Delivery Network', 'Linktree', 'Netlify', 'Tailwind CSS', 'UTF-8']"
veylahair.com,Veyla — now casting hair models,,SYC,72,20668,2026-09-13T07:34:26.151701102Z,"['Cloudflare', 'Cloudflare Web Analytics', 'Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Netlify', 'On The Map', 'QUIC', 'Tailwind CSS', 'UTF-8']"
newbridgecreative.ca,NewBridge Creative | AI-native production for brands and agencies,,,57,63,2026-09-13T07:22:50.527950321Z,"['Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Netlify', 'QUIC', 'UTF-8']"
simpleconnectsc.com,"Simple Connect — BPO Solutions, Colombia to the US",,COL,77,97998,2026-09-13T07:16:26.151469854Z,"['Content Delivery Network', 'DAV', 'Federal Deposit Insurance Corporation', 'Financial Services Guide', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'K2F', 'KVH', 'Netlify', 'No-Q', 'SMC', 'Subversion', 'UTF-8']"
conductofcode.io,Conduct of Code | Henrik Lau Eriksson on the conduct of code,,,77,3168,2026-09-13T07:12:59.414670754Z,"['ASP.NET Core', 'Alternate Protocol', 'Content Delivery Network', 'Fastly', 'GZIP Module', 'GitHub Hosting', 'Google Analytics', 'Jekyll', 'Microdata for Google Shopping', 'Netlify', 'PWA', 'Tailwind CSS', 'Twitter Ads', 'UTF-8', 'Visual Studio']"
smedivets.com,Saanvi MediVet Services,,IND,77,332,2026-09-13T07:12:59.409739676Z,"['Alternate Protocol', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Corporate Governance and Regulatory Compliance', 'Netlify', 'Postimage.org', 'QUIC', 'Thank You', 'UTF-8', 'University or College', 'Unsplash']"
mainlandwest.com,"Mainland West — Industrial, Commercial & Mixed-Use Developments",,CAN,77,172597,2026-09-13T07:12:59.385294327Z,"['AAPT', 'Content Delivery Network', 'DAV', 'Financial Services Guide', 'Google', 'Google Cloud DNS', 'Google Font API', 'HMDG', 'K2F', 'KVH', 'Netlify', 'No-Q', 'O2MC Dimml', 'Phew', 'QUIC', 'SMC', 'Silicon Valley Web Hosting', 'Subversion', 'UTF-8', 'Unix', 'Visx', 'W3 Total Cache']"
samababaee.ir,Sama Babaee,,IRN,65,568,2026-09-13T07:12:59.372904846Z,"['Bulma', 'Content Delivery Network', 'GitHub Hosting', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Netlify', 'PWA', 'QUIC', 'Tailwind CSS', 'Telegram', 'UTF-8', 'arsys.es', 'jsDelivr']"
bestentrepreneurshipprofessorintucson.com,Dr. Greg Watson | Best Entrepreneurship Professor in Tucson,,USA,72,228,2026-09-13T07:12:59.369598746Z,"['Content Delivery Network', 'Microdata for Google Shopping', 'Netlify', 'UTF-8', 'University or College', 'YouTube']"
blandlaw.legal,Gerald Bland Law,,USA,65,43828,2026-09-13T07:12:59.348188548Z,"['CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Google My Business', 'Instagram Follow Button', 'Microsoft 365', 'Netlify', 'ON24', 'QUIC', 'Tailwind CSS', 'UTF-8']"
storiesofspoil.co.uk,Stories of Spoil,,JAM,55,120,2026-09-13T07:12:59.348014155Z,"['Adobe Creative Cloud WebFonts', 'Alpine.js', 'Content Delivery Network', 'Netlify', 'Pleroma', 'UTF-8', 'University or College']"
cateelectricmanager.com,Cate Electric — Invoices & Contracts,,,42,63,2026-09-13T07:10:26.150808024Z,"['Amazon WAF Blocked', 'Apture Linking Platform', 'Content Delivery Network', 'Firebase', 'Google', 'Google Cloud CDN', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Netlify', 'PWA', 'QUIC', 'Tailwind CSS', 'Thank You', 'UTF-8']"
sefaros.com,Serafeim-Ilias Antoniou — PM & Consultant,,USA,67,2668,2026-09-13T07:07:26.150874283Z,"['Content Delivery Network', 'GitHub Hosting', 'Google', 'Google Cloud DNS', 'Google Font API', 'Netlify', 'Python', 'UTF-8', 'University or College']"
sunflowersinger.com,Sunflower Singer | Hana OFFCIAL WEBSITE - Professional Voice Education and Services,,,62,268,2026-09-13T06:58:10.067883687Z,"['Alternate Protocol', 'Content Delivery Network', 'Google Cloud DNS', 'Google Font API', 'Jekyll', 'Microdata for Google Shopping', 'Netlify', 'UTF-8']"
scottschupbach.com,Shannon Scott Schupbach - Software engineer,,USA,65,11668,2026-09-13T06:58:10.017315373Z,"['Content Delivery Network', 'ETranslate', 'Fastly', 'GZIP Module', 'GitHub Hosting', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Jekyll', 'NFOrce Internet', 'Netlify', 'PHP', 'Python', 'QUIC', 'Twitter Ads', 'UTF-8', 'University or College', 'Unix', 'Vector Internet Services', 'eLand']"
by-stewart-renovations.com,By Stewart Renovations — Renovations & Remodeling,,USA,55,63,2026-09-13T06:46:26.150702702Z,"['Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Netlify', 'UTF-8']"
aktcobd.com,A.K. Trading Co. | Industrial Infrastructure,,BGD,77,2917,2026-09-13T06:45:55.715023623Z,"['CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'ElementUI', 'Formspree', 'Google', 'Google Cloud DNS', 'Google Font API', 'Netlify', 'Tailwind CSS', 'UTF-8', 'jsDelivr']"
trekkingthailandtour.com,TREKKING THAILAND TOUR,,THA,67,1416,2026-09-13T06:45:55.708600233Z,"['Content Delivery Network', 'DAV', 'Netlify', 'Next.js', 'Pleroma', 'Sanity', 'Tailwind CSS', 'UTF-8']"
sitenominal.com,Nominal • Nominal | Agentic AI Platform That Runs Your Accounting,,,67,121366,2026-09-13T06:45:55.704210578Z,"['Content Delivery Network', 'Financial Services Guide', 'Google Related Website Sites', 'Instagram Follow Button', 'K2F', 'Microdata for Google Shopping', 'NFOrce Internet', 'Netlify', 'No-Q', 'Oracle Cloud', 'QUIC', 'SMC', 'Sage Intacct', 'Sanity', 'Tailwind CSS', 'UTF-8', 'YouTube']"
chillchampagnebar.co.uk,Chill Champagne Bar | Private Function Room Hire Barnsley | Up to 140 Guests,,,82,988,2026-09-13T06:35:28.203582114Z,"['Amazon WAF Blocked', 'Cloudflare', 'Content Delivery Network', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'Microdata for Google Shopping', 'Netlify', 'QUIC', 'UTF-8']"
byeasysites.com,"Easy Sites | Your website, made simple.",,ESP,82,1416,2026-09-13T06:35:28.186616988Z,"['Alternate Protocol', 'Content Delivery Network', 'Instagram Follow Button', 'Netlify', 'Nuxt.js', 'QUIC', 'Sanity', 'Tailwind CSS', 'UTF-8', 'shadcn ui']"
aerocater.ca,AeroCater™ — Dispatch software for in-flight catering,,CAN,67,4168,2026-09-13T06:34:26.150653179Z,"['Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Microdata for Google Shopping', 'NFOrce Internet', 'Netlify', 'UTF-8']"
inceptionkids.co.za,Inception Kids - Index,,ZAF,70,851,2026-09-13T06:25:10.705279841Z,"['BootstrapMade', 'Content Delivery Network', 'FormSubmit', 'Google Cloud DNS', 'Google Font API', 'IcoMoon', 'Instagram Follow Button', 'Netlify', 'QUIC', 'Tailwind CSS', 'UTF-8']"
cedricgardianot.com,Cédric Gardianot | Creative developer,,NLD,67,228,2026-09-13T06:25:10.694897879Z,"['Content Delivery Network', 'GitHub Hosting', 'Google Analytics', 'Google Tag Manager', 'Netlify', 'Twitter Ads', 'UTF-8']"
diretso.com,Diretso — Furniture Design & Manufacturing,,PHL,72,2668,2026-09-13T06:25:10.663026203Z,"['Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Netlify', 'Next.js', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'WhatsApp Sharing']"
newfangfangspa.com,New Fang Fang Spa,,,52,165,2026-09-13T06:25:10.646281733Z,"['CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'Line2', 'Netlify', 'Next.js', 'Pleroma', 'UTF-8']"
jiwooiscool.com,JIWOO KIM - Front End Web Developer,,PRK,70,2668,2026-09-13T06:11:09.723387828Z,"['CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'GitHub Hosting', 'Google', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Netlify', 'Python', 'UTF-8', 'University or College']"
kraftylumin.com,Krafty Lumin: A narrative and systems studio,,,67,228,2026-09-13T06:11:09.714179669Z,"['Content Delivery Network', 'DAV', 'Express', 'Google Analytics', 'Google Tag Manager', 'Netlify', 'Next.js', 'Tailwind CSS', 'UTF-8', 'shadcn ui']"
acp-audicon.com,CAÑAS AUDITORES Y CONSULTORES,,BRA,67,228,2026-09-13T06:11:09.682563327Z,"['Content Delivery Network', 'Netlify', 'Next.js', 'Pleroma', 'Tailwind CSS', 'UTF-8', 'shadcn ui']"
heatherheiskelljones.com,Heather Heiskell Jones,,,57,99,2026-09-13T06:01:12.752593158Z,"['Content Delivery Network', 'Font Awesome', 'Harbor', 'Hugo', 'Netlify', 'UTF-8', 'jsDelivr']"
n1custom.com,n.1.c.e.,,NPL,45,600,2026-09-13T06:01:12.749483273Z,"['Band Camp', 'Camp', 'Content Delivery Network', 'Instagram Follow Button', 'Netlify', 'UTF-8']"
oceanbreezewindowcleaningfl.com,"Top Exterior Cleaning Services in Melbourne, FL | Call (321) 749-7500",,AUS,77,5344,2026-09-13T06:01:12.73535764Z,"['AJAX Libraries API', 'Amazon', 'Amazon CloudFront', 'CloudFront', 'Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Netlify', 'QUIC', 'Tailwind CSS', 'UTF-8', 'WF Cookie Consent', 'Webflow']"
foreverfrozenmemories.com,"Forever Frozen Memories — Photo Digitizing + AI Restoration (Omaha, NE)",,USA,82,267,2026-09-13T06:01:12.718759732Z,"['Alternate Protocol', 'Amazon Widgets', 'Apture Linking Platform', 'Better Lead Generation Services', 'Coming Soon Page', 'Content Delivery Network', 'Netlify', 'QUIC', 'Tailwind CSS', 'UTF-8']"
miotlyn.us,Mitolyn® Official Website | Mitochondrial Support,Mitolyn,,72,21568,2026-09-13T06:01:12.713662232Z,"['Baidu Cloud', 'Bulma', 'Content Delivery Network', 'Fireblade', 'Google Cloud DNS', 'Google Font API', 'Microdata for Google Shopping', 'NFOrce Internet', 'Netlify', 'QUIC', 'Schema Plugin', 'Tailwind CSS', 'UTF-8', 'Yandex Hosting']"
mbstorage.co.uk,"Self Storage Batley, Liversedge & Leeds | MB Storage",MB Storage,GBR,77,3388,2026-09-13T06:01:12.700129653Z,"['Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Customer Reviews', 'Google Font API', 'Google Related Website Sites', 'Microdata for Google Shopping', 'Netlify', 'Tailwind CSS', 'UTF-8']"
voxitsolutions.ca,Voxit Solutions,,,37,,2026-09-13T06:01:12.697945612Z,"['Content Delivery Network', 'Netlify', 'Next.js', 'Pleroma', 'Tailwind CSS', 'UTF-8']"
beautystudionyny.com,Mobile Hair & Makeup Agency | On-Location Glam Nationwide | Beauty Studio Inc,Beauty Studio Inc,BRA,87,7980,2026-09-13T06:01:12.695119064Z,"['Cisco/Arrowpoint Content Service Switch', 'Content Delivery Network', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Netlify', 'QUIC', 'Squarespace', 'UTF-8', 'Yelp Badge', 'eLand']"
ludikhobby.com,"Ludik Hobby - Tabletop Games, Warhammer 40K, Magic: The Gathering",,PRT,62,228,2026-09-13T06:01:12.68818086Z,"['Consent Manager AutoBlocking', 'Content Delivery Network', 'Google Analytics', 'Google Tag Manager', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Microsoft Authentication Library for JavaScript', 'Netlify', 'UTF-8', 'jQuery']"
ecomcreativelab.com,Ecommerce Growth Agency | EcomCreativeLab,,,57,200,2026-09-13T06:01:12.670044385Z,"['AWS WAF Challenge', 'Content Delivery Network', 'Netlify', 'Next.js', 'Pleroma', 'QUIC', 'Tailwind CSS', 'UTF-8']"
icostatistics.no,icostatistics,,ZAF,72,3427,2026-09-13T06:01:12.662779429Z,"['Alternate Protocol', 'ArvanCloud', 'Bulma', 'Content Delivery Network', 'DAV', 'Font Awesome', 'GitHub Hosting', 'Google', 'Google Cloud DNS', 'Google Font API', 'License Buttons', 'Microdata for Google Shopping', 'Netlify', 'QUIC', 'Twitter Ads', 'UTF-8', 'University or College', 'eLand', 'jsDelivr']"
peggysimons.com,Peggy Simons - Experimenteel Schilderen,,,52,3,2026-09-13T05:47:14.190723981Z,"['Content Delivery Network', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Related Website Sites', 'Netlify', 'Twitter Ads', 'UTF-8']"
akhp.dev,Hari Pranav A,,IND,65,18199,2026-09-13T05:47:14.166573346Z,"['Alternate Protocol', 'Apache', 'CDN JS', 'Calendly', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Fireblade', 'Font Awesome', 'GitHub Hosting', 'Google', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'IPFS', 'Netlify', 'Python', 'Sitelinks Search Box', 'Twitter Ads', 'UTF-8', 'University or College']"
mimrgutter.com,MR Gutter - We've Got You Covered!,,COM,77,6299,2026-09-13T05:47:14.149361137Z,"['Alternate Protocol', 'Apture Linking Platform', 'ArvanCloud', 'Better Lead Generation Services', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'DAV', 'Express', 'Facebook Reseller', 'Font Awesome', 'GetResponse', 'GitHub Hosting', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'Hugo', 'NFOrce Internet', 'Netlify', 'Twitter Ads', 'UTF-8', 'Vimeo', 'YouTube', 'jsDelivr']"
vetenari.com,Veterinary Diagnostic Lab & PCR Testing | Vetenari,,USA,87,5068,2026-09-13T05:37:38.778808345Z,"['Astro', 'Content Delivery Network', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Microsoft Azure', 'Netlify', 'QUIC', 'Tailwind CSS', 'UTF-8', 'shadcn ui']"
375sunnydance.com,375 Sunny Dance 纯艺舞蹈,,USA,87,20420,2026-09-13T05:24:43.411889449Z,"['CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Express', 'Google Analytics', 'Google My Business', 'Google Tag Manager', 'KVH', 'Line2', 'Netlify', 'Next.js', 'Pleroma', 'UTF-8']"
carolinawolff.com,Carolina Wolff | Industrial Designer,,ESP,72,3016,2026-09-13T05:24:43.409074739Z,"['Content Delivery Network', 'Font Awesome', 'Formspree', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Netlify', 'PWA', 'Tailwind CSS', 'UTF-8']"
ukcopywriting.com,UK Copywriting,,GBR,57,63,2026-09-13T05:24:43.409778299Z,"['Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Netlify', 'UTF-8']"
mackenziekuettel.com,Mackenzie Kuettel | Product Designer & Musician,,CAN,57,123,2026-09-13T05:24:43.367165698Z,"['Amazon', 'Amazon CloudFront', 'CloudFront', 'Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Jekyll', 'Microdata for Google Shopping', 'Netlify', 'UTF-8']"
glypticstudio.com,"Glyptic Studio | Web Design & Development That Converts — San Jose, CA",,USA,82,25616,2026-09-13T05:13:26.159857061Z,"['Alternate Protocol', 'Apture Linking Platform', 'Better Lead Generation Services', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Web Analytics', 'Content Delivery Network', 'Express', 'Fireblade', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google My Business', 'Google Related Website Sites', 'Google Tag Manager', 'Microdata for Google Shopping', 'Netlify', 'Netlify Forms', 'Prospective', 'Tailwind CSS', 'Thank You']"
mehersyeda.com,Meher Syeda,,,35,63,2026-09-13T05:13:04.68708697Z,"['Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'Instagram Follow Button', 'Netlify', 'UTF-8']"
chaseit.io,Visual Client Feedback Tool — No Client Login | dotts,dotts,GBR,82,16296,2026-09-13T05:13:04.684524651Z,"['Alternate Protocol', 'Animate It', 'Apture Linking Platform', 'Content Delivery Network', 'Fireblade', 'IcoMoon', 'Microdata for Google Shopping', 'Netlify', 'Pirsch', 'QUIC', 'SupaDemo', 'Tailwind CSS', 'UTF-8', 'WF Cookie Consent']"
aenjaremodelingllc.com,A.E.N.J.A Remodeling LLC | Home,,USA,77,2527,2026-09-13T05:13:04.683926921Z,"['ArvanCloud', 'Astro', 'Better Lead Generation Services', 'Content Delivery Network', 'Font Awesome', 'Google Cloud DNS', 'Google Cloud Storage', 'Google My Business', 'Heroku', 'Instagram Follow Button', 'Netlify', 'Tailwind CSS', 'YouTube', 'eLand', 'jsDelivr']"
agiliverse.com,Agiliverse - Engineering Leadership Consulting,,,55,200,2026-09-13T05:13:04.651320677Z,"['AWS WAF Challenge', 'Astro', 'Content Delivery Network', 'GitHub Hosting', 'Netlify', 'Twitter Ads', 'UTF-8']"
vidhyamp.me,Vidhya MannathuParambil | Portfolio,,,67,5468,2026-09-13T05:13:04.633522288Z,"['Content Delivery Network', 'GitHub Hosting', 'InitiativeS', 'Netlify', 'Python', 'QUIC', 'UTF-8', 'University or College', 'Vector Internet Services', 'Vercel', 'shadcn ui']"
justplaay.online,Just Play - Fun Rewards App for iOS,,,55,63,2026-09-13T05:13:04.627203594Z,"['Amazon', 'Amazon CloudFront', 'CDN JS', 'CloudFront', 'Cloudflare', 'Cloudflare CDN', 'Content Delivery Network', 'Google Cloud DNS', 'Google Font API', 'Netlify', 'QUIC', 'UTF-8']"
bardenanegra.es,Casa Rural Bardena Negra - next to Bardenas and Sendaviva (Fustiñana) - Casa Bardena Negra,Casa Bardena Negra,USA,77,2668,2026-09-13T05:01:27.591011011Z,"['Alternate Protocol', 'Apture Linking Platform', 'Booking Affiliate', 'Content Delivery Network', 'DAV', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Maps', 'Google My Business', 'Google Tag Manager', 'Instagram Follow Button', 'Microdata for Google Shopping', 'Netlify', 'QUIC', 'Tailwind CSS', 'UTF-8']"
textbelt.com,SMS Texting API | Keep it Simple,,,60,,2026-09-13T05:01:27.577947934Z,"['Apache', 'CDN JS', 'Cloudflare', 'Cloudflare CDN', 'Cloudflare Web Analytics', 'Content Delivery Network', 'GitHub Hosting', 'Netlify', 'Python', 'Stripe', 'UTF-8', 'jsDelivr']"
haseebai.tech,"Muhammad Haseeb | AI Engineer | Agentic AI, RAG, LLM Systems",HASEEBΛI.,PAK,82,25056,2026-09-13T05:01:27.566755562Z,"['AWS WAF Challenge', 'Alternate Protocol', 'Content Delivery Network', 'GitHub Hosting', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'Hasnode', 'IcoMoon', 'InitiativeS', 'Instagram Follow Button', 'Linktree', 'Microdata for Google Shopping', 'NFOrce Internet', 'Netlify', 'Next.js', 'PWA', 'Python', 'Sitelinks Search Box', 'Tailwind CSS', 'UTF-8', 'University or College', 'Vector Internet Services', 'shadcn ui']"
beringer.io,"Christoph Beringer - Freelance UX Leader & Technologist | Strategy, Design & Code for the AI Age",,,77,27668,2026-09-13T05:01:27.544656386Z,"['Astro', 'Content Delivery Network', 'Google', 'Google Cloud DNS', 'Google Font API', 'M247', 'Microdata for Google Shopping', 'Netlify', 'PHP', 'UTF-8', 'Vector Internet Services']"
pathwayquest.co.ke,PathwayQuest - Build Your Future,,,62,1416,2026-09-13T04:49:51.223728624Z,"['Content Delivery Network', 'Instagram Follow Button', 'Netlify', 'Next.js', 'Pleroma', 'QUIC', 'Sanity', 'Tailwind CSS', 'UTF-8', 'shadcn ui']"
bestpropertyagentinsingapore.net,Jack Sheo - Best Property Agent in Singapore | Proven Track Record,,SGP,67,228,2026-09-13T04:49:51.219980235Z,"['Content Delivery Network', 'Google Customer Reviews', 'Microdata for Google Shopping', 'Netlify', 'UTF-8']"
commandwebsolutions.com,Command Web Solutions,,,72,4168,2026-09-13T04:49:51.194055798Z,"['Apture Linking Platform', 'Better Lead Generation Services', 'Content Delivery Network', 'Facebook Conversion Tracking', 'Facebook Login', 'Facebook Messenger Platform', 'Facebook Pixel', 'Facebook Reseller', 'Facebook Tag API', 'Google', 'Google Analytics', 'Google Cloud DNS', 'Google Font API', 'Google Tag Manager', 'Netlify', 'Onlinesucces', 'UTF-8']"
subtracker.io,Free Subscription Tracker — No Bank Login Required | SubTracker | SubTracker,SubTracker,,92,15468,2026-09-13T04:49:51.185948223Z,"['Alternate Protocol', 'Amazon WAF Blocked', 'Apture Linking Platform', 'Content Delivery Network', 'Fireblade', 'Microdata for Google Shopping', 'Netlify', 'Next.js', 'PWA', 'Pleroma', 'QUIC', 'Sitelinks Search Box', 'Tailwind CSS', 'UTF-8', 'Vercel', 'shadcn ui']"
